id	trial	amount_of_allocation	cost_level	amount_of_cost	group	AA_valence	AA_arousal	choice	AC_valence	AC_arousal	EmoFDBK_valence	EmoFDBK_arousal	Output
157	20	15	low	0	deepseek-v3	50	10	0	50	10	0.0	0.0	AA_valence = 50, AA_arousal = 10, choice = 0, AC_valence = 50, AC_arousal = 10
157	21	15	low	2	deepseek-v3	80	10	0	85	5	5.0	-5.0	AA_valence = 80, AA_arousal = 10, choice = 0, AC_valence = 85, AC_arousal = 5
157	22	11	low	2	deepseek-v3	-20	30	1	15	40	35.0	10.0	AA_valence = -20, AA_arousal = 30, choice = 1, AC_valence = 15, AC_arousal = 40
157	23	12	low	2	deepseek-v3	-20	30	1	15	40	35.0	10.0	AA_valence = -20, AA_arousal = 30, choice = 1, AC_valence = 15, AC_arousal = 40
157	24	14	low	4	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
157	25	10	low	1	deepseek-v3	-40	30	1	20	50	60.0	20.0	AA_valence = -40, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 50
157	26	10	low	4	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
157	27	10	low	2	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
157	28	15	low	4	deepseek-v3	50	10	0	50	10	0.0	0.0	AA_valence = 50, AA_arousal = 10, choice = 0, AC_valence = 50, AC_arousal = 10
157	29	10	low	0	deepseek-v3	-20	30	1	10	40	30.0	10.0	AA_valence = -20, AA_arousal = 30, choice = 1, AC_valence = 10, AC_arousal = 40
157	30	13	low	1	deepseek-v3	-15	30	1	20	40	35.0	10.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
157	31	10	high	9	deepseek-v3	-40	35	1	20	50	60.0	15.0	AA_valence = -40, AA_arousal = 35, choice = 1, AC_valence = 20, AC_arousal = 50
157	32	13	high	9	deepseek-v3	-20	35	1	15	50	35.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 50
157	33	13	high	8	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
157	34	11	high	6	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
157	35	14	high	6	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
157	36	12	high	9	deepseek-v3	-20	35	1	15	50	35.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 50
157	37	15	high	5	deepseek-v3	80	10	0	85	5	5.0	-5.0	AA_valence = 80, AA_arousal = 10, choice = 0, AC_valence = 85, AC_arousal = 5
157	38	12	high	6	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
157	39	10	high	6	deepseek-v3	-40	35	1	20	50	60.0	15.0	AA_valence = -40, AA_arousal = 35, choice = 1, AC_valence = 20, AC_arousal = 50
157	40	15	high	9	deepseek-v3	50	10	0	50	10	0.0	0.0	AA_valence = 50, AA_arousal = 10, choice = 0, AC_valence = 50, AC_arousal = 10
157	41	12	high	7	deepseek-v3	-20	35	1	30	50	50.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 30, AC_arousal = 50
157	42	11	high	8	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
157	43	12	high	5	deepseek-v3	-20	35	1	10	40	30.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 40
157	44	15	high	7	deepseek-v3	50	10	0	60	5	10.0	-5.0	AA_valence = 50, AA_arousal = 10, choice = 0, AC_valence = 60, AC_arousal = 5
157	45	10	high	5	deepseek-v3	-20	30	1	15	40	35.0	10.0	AA_valence = -20, AA_arousal = 30, choice = 1, AC_valence = 15, AC_arousal = 40
157	46	10	high	8	deepseek-v3	-40	35	1	20	50	60.0	15.0	AA_valence = -40, AA_arousal = 35, choice = 1, AC_valence = 20, AC_arousal = 50
157	47	15	high	6	deepseek-v3	50	10	0	50	10	0.0	0.0	AA_valence = 50, AA_arousal = 10, choice = 0, AC_valence = 50, AC_arousal = 10
157	48	14	high	9	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
157	49	15	high	8	deepseek-v3	80	10	0	85	5	5.0	-5.0	AA_valence = 80, AA_arousal = 10, choice = 0, AC_valence = 85, AC_arousal = 5
157	50	10	high	7	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
157	51	12	high	8	deepseek-v3	-20	35	1	30	50	50.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 30, AC_arousal = 50
157	52	14	high	7	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
157	53	11	high	7	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
157	54	14	high	8	deepseek-v3	-15	30	1	20	40	35.0	10.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
157	55	13	high	7	deepseek-v3	-15	30	1	20	40	35.0	10.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
157	56	11	high	9	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
157	57	11	high	5	deepseek-v3	-20	35	1	10	40	30.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 40
157	58	14	high	5	deepseek-v3	-10	30	1	20	40	30.0	10.0	AA_valence = -10, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
157	59	13	high	5	deepseek-v3	-20	35	1	10	40	30.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 40
157	60	13	high	6	deepseek-v3	-15	30	1	20	45	35.0	15.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 45
1753	1	12	low	1	deepseek-v3	-20	30	1	10	40	30.0	10.0	AA_valence = -20, AA_arousal = 30, choice = 1, AC_valence = 10, AC_arousal = 40
1753	2	10	low	2	deepseek-v3	-40	35	1	20	50	60.0	15.0	AA_valence = -40, AA_arousal = 35, choice = 1, AC_valence = 20, AC_arousal = 50
1753	3	11	low	2	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
1753	4	14	low	1	deepseek-v3	-10	30	1	20	40	30.0	10.0	AA_valence = -10, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
1753	5	14	low	0	deepseek-v3	-10	15	1	20	30	30.0	15.0	AA_valence = -10, AA_arousal = 15, choice = 1, AC_valence = 20, AC_arousal = 30
1753	6	13	low	3	deepseek-v3	-15	30	1	20	40	35.0	10.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
1753	7	12	low	2	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	8	11	low	4	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
1753	9	15	low	4	deepseek-v3	50	10	0	60	5	10.0	-5.0	AA_valence = 50, AA_arousal = 10, choice = 0, AC_valence = 60, AC_arousal = 5
1753	10	14	low	4	deepseek-v3	-15	30	1	20	40	35.0	10.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
1753	11	15	low	0	deepseek-v3	75	10	0	80	5	5.0	-5.0	AA_valence = 75, AA_arousal = 10, choice = 0, AC_valence = 80, AC_arousal = 5
1753	12	12	low	3	deepseek-v3	-20	35	1	10	40	30.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 40
1753	13	13	low	1	deepseek-v3	-15	30	1	20	40	35.0	10.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
1753	14	13	low	2	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	15	12	low	4	deepseek-v3	-20	35	1	10	40	30.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 40
1753	16	11	low	0	deepseek-v3	-20	35	1	10	40	30.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 40
1753	17	11	low	3	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	18	10	low	1	deepseek-v3	-20	30	1	10	40	30.0	10.0	AA_valence = -20, AA_arousal = 30, choice = 1, AC_valence = 10, AC_arousal = 40
1753	19	15	low	3	deepseek-v3	50	10	0	60	5	10.0	-5.0	AA_valence = 50, AA_arousal = 10, choice = 0, AC_valence = 60, AC_arousal = 5
1753	20	10	low	0	deepseek-v3	-20	30	1	10	40	30.0	10.0	AA_valence = -20, AA_arousal = 30, choice = 1, AC_valence = 10, AC_arousal = 40
1753	21	14	low	2	deepseek-v3	-15	30	1	20	40	35.0	10.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
1753	22	15	low	2	deepseek-v3	75	10	0	80	5	5.0	-5.0	AA_valence = 75, AA_arousal = 10, choice = 0, AC_valence = 80, AC_arousal = 5
1753	23	15	low	1	deepseek-v3	50	20	0	60	15	10.0	-5.0	AA_valence = 50, AA_arousal = 20, choice = 0, AC_valence = 60, AC_arousal = 15
1753	24	12	low	0	deepseek-v3	-20	35	1	10	40	30.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 40
1753	25	13	low	4	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	26	13	low	0	deepseek-v3	-15	30	1	25	40	40.0	10.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 25, AC_arousal = 40
1753	27	10	low	3	deepseek-v3	-40	35	1	20	50	60.0	15.0	AA_valence = -40, AA_arousal = 35, choice = 1, AC_valence = 20, AC_arousal = 50
1753	28	11	low	1	deepseek-v3	-20	35	1	10	40	30.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 40
1753	29	14	low	3	deepseek-v3	-10	25	0	5	15	15.0	-10.0	AA_valence = -10, AA_arousal = 25, choice = 0, AC_valence = 5, AC_arousal = 15
1753	30	10	low	4	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
1753	31	12	high	5	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	32	10	high	8	deepseek-v3	-40	35	1	20	50	60.0	15.0	AA_valence = -40, AA_arousal = 35, choice = 1, AC_valence = 20, AC_arousal = 50
1753	33	11	high	7	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	34	10	high	9	deepseek-v3	-40	65	1	20	50	60.0	-15.0	AA_valence = -40, AA_arousal = 65, choice = 1, AC_valence = 20, AC_arousal = 50
1753	35	10	high	5	deepseek-v3	-40	35	1	20	50	60.0	15.0	AA_valence = -40, AA_arousal = 35, choice = 1, AC_valence = 20, AC_arousal = 50
1753	36	14	high	6	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	37	15	high	8	deepseek-v3	60	20	0	70	10	10.0	-10.0	AA_valence = 60, AA_arousal = 20, choice = 0, AC_valence = 70, AC_arousal = 10
1753	38	13	high	9	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	39	11	high	9	deepseek-v3	-20	35	1	15	50	35.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 50
1753	40	15	high	9	deepseek-v3	50	10	0	60	5	10.0	-5.0	AA_valence = 50, AA_arousal = 10, choice = 0, AC_valence = 60, AC_arousal = 5
1753	41	13	high	5	deepseek-v3	-20	35	1	10	40	30.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 40
1753	42	12	high	7	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	43	10	high	6	deepseek-v3	-40	60	1	20	70	60.0	10.0	AA_valence = -40, AA_arousal = 60, choice = 1, AC_valence = 20, AC_arousal = 70
1753	44	11	high	6	deepseek-v3	-20	35	1	15	40	35.0	5.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 40
1753	45	14	high	8	deepseek-v3	-15	30	1	20	45	35.0	15.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 45
1753	46	13	high	6	deepseek-v3	-20	35	1	15	50	35.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 50
1753	47	11	high	8	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	48	15	high	6	deepseek-v3	50	20	0	60	15	10.0	-5.0	AA_valence = 50, AA_arousal = 20, choice = 0, AC_valence = 60, AC_arousal = 15
1753	49	14	high	5	deepseek-v3	-15	30	1	20	40	35.0	10.0	AA_valence = -15, AA_arousal = 30, choice = 1, AC_valence = 20, AC_arousal = 40
1753	50	13	high	7	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
1753	51	13	high	8	deepseek-v3	-20	35	1	15	50	35.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 15, AC_arousal = 50
1753	52	15	high	5	deepseek-v3	50	10	0	60	5	10.0	-5.0	AA_valence = 50, AA_arousal = 10, choice = 0, AC_valence = 60, AC_arousal = 5
1753	53	14	high	9	deepseek-v3	-20	35	1	10	50	30.0	15.0	AA_valence = -20, AA_arousal = 35, choice = 1, AC_valence = 10, AC_arousal = 50
